1.420000000000000000e+02 3.861410101962831959e+03 1.061825088174466192e+00 6.398305134207716953e-03 -4.238603254544467802e+01
1.430000000000000000e+02 3.893139363851881626e+03 1.060436646510013681e+00 6.485059288298813257e-03 -4.257715478102633000e+01
1.440000000000000000e+02 3.924760633742812388e+03 1.058594110856627246e+00 6.572738483277704158e-03 -4.274808566028902845e+01
1.450000000000000000e+02 3.956275070071599657e+03 1.056290651528426716e+00 6.661353075439527087e-03 -4.289834870855816717e+01
1.460000000000000000e+02 3.987654118913446382e+03 1.053541723516409068e+00 6.750913273422493727e-03 -4.302776465647365711e+01
1.470000000000000000e+02 4.018891512577562025e+03 1.050355352927618835e+00 6.841429117924572451e-03 -4.313578288671723016e+01
1.480000000000000000e+02 4.049973556351113984e+03 1.046732136822285497e+00 6.932910461082083566e-03 -4.322214998369078387e+01
1.490000000000000000e+02 4.080886556995134924e+03 1.042680099748406475e+00 7.025366945801505593e-03 -4.328646403056864500e+01
1.500000000000000000e+02 4.111616822889756804e+03 1.038207265221848807e+00 7.118807985968362076e-03 -4.332832317428655955e+01
1.510000000000000000e+02 4.142143053251359561e+03 1.033321494283566455e+00 7.213242250273986349e-03 -4.334746905600393774e+01
1.520000000000000000e+02 4.172472932296046565e+03 1.028030001511771152e+00 7.308676154880795750e-03 -4.334362283858560261e+01
1.530000000000000000e+02 4.202591678653163399e+03 1.022347267007198690e+00 7.405115332879823840e-03 -4.331650060771721655e+01
1.540000000000000000e+02 4.232499369824306996e+03 1.016287769132450558e+00 7.502565113515007392e-03 -4.326596707106646278e+01
1.550000000000000000e+02 4.262188657257878731e+03 1.009851127628716094e+00 7.601030505339222663e-03 -4.319166413842245333e+01
1.560000000000000000e+02 4.291667051517793880e+03 1.003059245182225112e+00 7.700516180168567697e-03 -4.309345662031269342e+01
1.570000000000000000e+02 4.320912352291567004e+03 9.959117371353922721e-01 7.801026458642365373e-03 -4.297106080804816486e+01
1.580000000000000000e+02 4.349932075292575973e+03 9.884379297496939110e-01 7.902565296615449500e-03 -4.282426732174883455e+01
1.590000000000000000e+02 4.378711453898363288e+03 9.806374332131811977e-01 8.005136272740139003e-03 -4.265286682432470400e+01
1.600000000000000000e+02 4.407243152630687291e+03 9.725321398999954292e-01 8.108742577628154022e-03 -4.245672430243184436e+01
1.610000000000000000e+02 4.435504982172073142e+03 9.641365107759413133e-01 8.213387004287376822e-03 -4.223555621339270516e+01
1.620000000000000000e+02 4.463489612821799710e+03 9.554650035543417186e-01 8.319071939856976031e-03 -4.198930190011468255e+01
1.630000000000000000e+02 4.491189717837481112e+03 9.465469292013655167e-01 8.425799358681946433e-03 -4.171760360396052647e+01
1.640000000000000000e+02 4.518583116763393264e+03 9.373818816382336605e-01 8.533570817304022074e-03 -4.142047501364375961e+01
1.650000000000000000e+02 4.545669917196931237e+03 9.279917359965133006e-01 8.642387450629875068e-03 -4.109763271106692173e+01
1.660000000000000000e+02 4.572435373038797479e+03 9.183983633708131533e-01 8.752249969423963119e-03 -4.074901615319008386e+01
1.670000000000000000e+02 4.598872169531305190e+03 9.086236306216211034e-01 8.863158659840912265e-03 -4.037449053536390409e+01
1.680000000000000000e+02 4.624972994881855811e+03 8.986894001790788344e-01 8.975113383645930837e-03 -3.997414392267647543e+01
1.690000000000000000e+02 4.650730540222963100e+03 8.886175298465341932e-01 9.088113580466751149e-03 -3.954784154626990045e+01
1.700000000000000000e+02 4.676137499558864874e+03 8.784224442546263445e-01 9.202158271250674912e-03 -3.909552293467723416e+01
1.710000000000000000e+02 4.701179141348819940e+03 8.681334197173536937e-01 9.317246062894704584e-03 -3.861712762764263829e+01
1.720000000000000000e+02 4.725863021829086392e+03 8.577722989875614656e-01 9.433375154268622970e-03 -3.811266945694197261e+01
1.730000000000000000e+02 4.750166986470167103e+03 8.473609194149657187e-01 9.550543343164951196e-03 -3.758208797669070123e+01
1.740000000000000000e+02 4.774083739976006655e+03 8.369211127549213147e-01 9.668748034868720337e-03 -3.702539702765579932e+01
1.750000000000000000e+02 4.797613417820920404e+03 8.264895616799933231e-01 9.787986251162490367e-03 -3.644275901805768569e+01
1.760000000000000000e+02 4.820741429192566102e+03 8.160805309424965515e-01 9.908254076532835644e-03 -3.583411287715960469e+01
1.770000000000000000e+02 4.843461126260127457e+03 8.057300565947539406e-01 1.002954497649186094e-02 -3.519946930799122242e+01
1.780000000000000000e+02 4.865758562986336983e+03 7.954591847517149539e-01 1.015185150164729655e-02 -3.453891266318092335e+01
1.790000000000000000e+02 4.887634651916571784e+03 7.852889550103653304e-01 1.027516586404571622e-02 -3.385245300139013125e+01
1.800000000000000000e+02 4.909082878977149448e+03 7.752552569736158583e-01 1.039947994942491336e-02 -3.314024893505362002e+01
1.810000000000000000e+02 4.930089303320090039e+03 7.653865450255806779e-01 1.052478533027490469e-02 -3.240245906058643044e+01
1.820000000000000000e+02 4.950654842215536519e+03 7.557112665113089323e-01 1.065107327900336430e-02 -3.163916767206963598e+01
1.830000000000000000e+02 4.970772985840805632e+03 7.462504332199776380e-01 1.077833478080471481e-02 -3.085053332541721360e+01
1.840000000000000000e+02 4.990429797119577415e+03 7.370399062724507511e-01 1.090656054693346817e-02 -3.003678883550857037e+01
1.850000000000000000e+02 5.009626196612454805e+03 7.281155392620299871e-01 1.103574102741339616e-02 -2.919786985577650640e+01
1.860000000000000000e+02 5.028348248957613578e+03 7.194983213993141336e-01 1.116586642363119088e-02 -2.833415771029781993e+01
1.870000000000000000e+02 5.046596876116516796e+03 7.112174052478168473e-01 1.129692670054671319e-02 -2.744573655579658222e+01
1.880000000000000000e+02 5.064365572172107022e+03 7.033115922487844784e-01 1.142891159820299402e-02 -2.653291336315017546e+01
1.890000000000000000e+02 5.081640403183110720e+03 6.958107617049982263e-01 1.156181064292046562e-02 -2.559584649682356172e+01
1.900000000000000000e+02 5.098422292095529883e+03 6.887477560063556270e-01 1.169561315721235305e-02 -2.463484284578217398e+01
1.910000000000000000e+02 5.114704733560093700e+03 6.821531806548020160e-01 1.183030826938372831e-02 -2.365020925334473390e+01
1.920000000000000000e+02 5.130473793808840128e+03 6.760606039854469840e-01 1.196588492205102362e-02 -2.264202966348695867e+01
1.930000000000000000e+02 5.145722967241482365e+03 6.705021000383027951e-01 1.210233187961707105e-02 -2.161061081862074928e+01
1.940000000000000000e+02 5.160460604671528927e+03 6.655119626211033479e-01 1.223963773500718472e-02 -2.055640797280816301e+01
1.950000000000000000e+02 5.174672771481633390e+03 6.611244766987710575e-01 1.237779091478743293e-02 -1.947965347091792410e+01
1.960000000000000000e+02 5.188360389292722175e+03 6.573739182938834746e-01 1.251677968377010348e-02 -1.838080244626258875e+01
1.970000000000000000e+02 5.201524379193136156e+03 6.542960400643320629e-01 1.265659214807494937e-02 -1.726016139966232998e+01
1.980000000000000000e+02 5.214165661680372068e+03 6.519250998775354411e-01 1.279721625727900033e-02 -1.611811104648446502e+01
1.990000000000000000e+02 5.226262871564466877e+03 6.502953464022181995e-01 1.293863980515217414e-02 -1.495495774612840378e+01
2.000000000000000000e+02 5.237831784736585178e+03 6.494410190372114089e-01 1.308085042953679132e-02 -1.377123063248615331e+01
2.010000000000000000e+02 5.248858331273163458e+03 6.493984461350451598e-01 1.322383560419653284e-02 -1.256715566662739469e+01
2.020000000000000000e+02 5.259335342010455861e+03 6.502011972894011782e-01 1.336758260874307269e-02 -1.134330630706893928e+01
2.030000000000000000e+02 5.269240658665660703e+03 6.518841881068803135e-01 1.351207855497076581e-02 -1.009987854873800472e+01
2.040000000000000000e+02 5.278581835676654009e+03 6.544815818836193788e-01 1.365731038579702690e-02 -8.837365430036349778e+00
2.050000000000000000e+02 5.287329285076622909e+03 6.580282752429418291e-01 1.380326487095925696e-02 -7.556185611639691047e+00
2.060000000000000000e+02 5.295490560034276314e+03 6.625576696074925165e-01 1.394992860078935089e-02 -6.256683372797252396e+00
2.070000000000000000e+02 5.303050928099705743e+03 6.681053853603212689e-01 1.409728797918917420e-02 -4.939210319478021027e+00
2.080000000000000000e+02 5.310003084662656875e+03 6.747055476644877592e-01 1.424532921605946301e-02 -3.604340802822032064e+00
2.090000000000000000e+02 5.316376866419335784e+03 6.823915293019046091e-01 1.439403831913808884e-02 -2.252582209782335365e+00
2.100000000000000000e+02 5.322157539593085858e+03 6.911989220264422862e-01 1.454340108542677944e-02 -8.844640996448296377e-01
2.110000000000000000e+02 5.327352655166664590e+03 7.011625652463198133e-01 1.469340309218361909e-02 4.994929987031114238e-01
